孙笑川,9278876682,纯狐狐狐狐,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.983b98d4.w96AySvVakd2Nw8nzD55Jw?t=1573929911,鼠鼠被b站小伙一击脱离了😡各位鼠鼠都是这么解决这种问题的,捏妈妈的起手贬低我然后拉黑，哥们反手小号骂过去被删评论了气死🐭了 ,1,9,2024-11-20 22:35:17,2024-11-20 22:53:48,0.35542017271005033
孙笑川,9277975526,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.a9cdb550.OrM05U7unpZzUtZvNLPESQ?t=1723560163,我就算找黑人都不会找不好看的男人,黑人不是男人吗 ,1,2,2024-11-20 12:38:29,2024-11-20 22:53:48,0.1215193469260285
孙笑川,9272911728,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c229c22._xY-Sr6-ju1CGq6UDUvtfw?t=1716376415,你们只会网上口嗨，要是现实中你们真遇到xxn会怎么办？,8u们速说 ,640,787,2024-11-17 11:27:54,2024-11-20 22:53:48,0.13971068847161605
孙笑川,9204649066,布兰登贝利,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.5d96bccc.ht0yLMrXOa6fEsGr91W1ww?t=1705696091,9月23日，四川遂宁，一男子在街头疑持械闹事，民警劝阻无效后鸣枪示警，男子瞬间蹲下服软。#四川#四川遂宁#啊Sir#你永远可以相信人民警察,,1762,325,2024-10-05 03:16:11,2024-11-20 22:53:48,3.166242459873292e-05
孙笑川,9271753758,下一把PVP全赢,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c683290c.c5CKET7uvcuPl9YekL63ZQ?t=1719816145,关于鼠鼠51岁的老母亲给我找了个小爸的这件事,tmd，因为鼠鼠现在心情非常糟糕，所以本帖含m量极高，在阅读时可能会误伤大家，还请做好心理准备 和弱智兄弟的聊天记录镇。 ,69689,8458,2024-11-16 15:23:27,2024-11-20 22:53:48,0.16484509563141936
孙笑川,9277082576,不修改不修改08,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.e4df4954.tqxd1zP8SM6cRDhnUcKBpQ?t=1731111815,同一个问题，男女的差距好大, ,1683,294,2024-11-19 21:40:28,2024-11-20 22:53:48,0.27163303082344314
孙笑川,9268075444,贱尊哦,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9f7d3edb.vYBLSTDpVHygHUf1TYHulQ?t=1714414804,表白墙看到的🤓,球评价 ,653,219,2024-11-14 11:28:39,2024-11-20 22:53:48,0.6447652139909883
孙笑川,9243444184,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7344d7d2.LyNdFfz7rD2Tuf2osJgfBg?t=1722646900,原批是这样的,mxz偶然真情流露就是米线山努力一辈子也望不到的顶峰 ,4,5,2024-10-30 00:46:43,2024-11-20 22:53:48,0.5830383523198106
孙笑川,9278897224,渊风林,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.995fe668.HV5SOTaF3LaU4C-BZhgenA?t=1729874865,悬赏 来大神 有没有,由于一些原因，需要找一个扣扣号的手机号码。 能够确认现在这个扣扣号还在使用，但是没有绑定银行卡。 悬赏100找他的手机号码。 希望有大神能帮忙找到。 先说好，我肯定是要确认了号码正确了以后才会付钱的。 既然发出悬赏我也会兑现。 如果有其他更详细的信心能提供，可以给你更多的报酬，具体私信聊,0,0,2024-11-20 22:53:11,2024-11-20 22:53:48,0.09551923804500229
孙笑川,9278895864,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.43daa126.bXNMfySWzrwSrzvJyk5zCw?t=1716046278,让一四字游戏钓鱼女当上分工具人了怎么办？,lz 一周前在网吧上夜机，因半夜排不到人，因此在大厅发了一个一起玩+。 然后认识了本帖女主。详情看下方聊天记录截图 图2.5.8为本帖女主截图 ,0,1,2024-11-20 22:52:01,2024-11-20 22:53:48,0.13246788569789647
孙笑川,9278599780,dnmdsb泄,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.36be296d.9uK_uhaewkZWVKN4LSgG6A?t=1703084658,物理考差了求8u安慰, ,3,30,2024-11-20 19:09:54,2024-11-20 22:53:48,0.1085198372572892
孙笑川,9278845523,吴燕332624,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.56c4ae5c.82OpFbZ5K6SwaDa_qkM0eA,这种猪头肉该怎么烧？,,0,7,2024-11-20 22:08:04,2024-11-20 22:53:48,0.3163741274479782
孙笑川,9278792659,凉枳子,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1c39355b.9uoLbpEmJKycW5MzUH7C3A?t=1592998341,大学小组作业没人主动做怎么办？,我们大学留了个小组作业，要求我们拍一个反诈宣传片，但是没人做也没人提意见，由于是我创的小组作业群我感觉就把任务全交给我了，我发个剧本没人看只关心拍摄日期，我说这周六拍摄然后他们就说有事，我说那就上午很快就能拍完，但是没人回我了，甚至一点意见都没有，27号就要交怎么办啊。,4,5,2024-11-20 21:25:54,2024-11-20 22:53:48,0.053408907111796244
孙笑川,8193452319,凡鑫困困困,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aa64cd9b.WyHIS-ix3nYp2NBvcjqqkg?t=1671954501,让我感受下十年前的贴吧是什么样的,,9800,2915,2022-12-21 19:32:25,2024-11-20 22:53:48,0.5881949238714361
孙笑川,9278882661,老天不给名,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.2137563d.vuUesKdL14e3Z3pPx-RgLQ?t=1729249359,无语 和你们说不下去 典型的中国男人思维,#地雷系##厌男##超雄##**##宝宝辅食#,1,5,2024-11-20 22:40:22,2024-11-20 22:53:48,0.08576631311969884
孙笑川,9276418722,wsxxcgtgbb,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d44582c9.EwXP_-Rm0qE7B8o0_2ht-Q?t=1728913012,韩剧女主，你们老婆, ,2,2,2024-11-19 14:27:14,2024-11-20 22:53:48,0.489513120141022
孙笑川,9212064354,用户knbgchzujs,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d8667596.gKhOsIi1P5HqGPM5iLkxcg?t=1728467577,贴吧为啥不能和企鹅一样出个谁不可见的功能啊,贴吧只能在自己个人首页隐藏帖子。但是无法做到在吧里发帖对谁不可见。 拉黑那个人也不行。这点比绿泡泡和企鹅差太多了。甚至连屏蔽功能也没有 事情是这样。和两个玩了很久的网友因为某事，我在一个吧里发帖无意间开玩笑的提了下，没想到被其中一个刷到了。闹得很不愉快。我们都会在那个吧发帖和看帖子。我喜欢在那水贴，但又不想给他们看到我的帖子。真是一点办法都没有吗 求吧友们支支招 ,8,37,2024-10-09 22:52:01,2024-11-20 22:53:48,0.3249245451919357
孙笑川,9277355194,NekoLumi,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.3d53d352.xk-v_KEe5M9GKlzdhQA1fw?t=1732079542,標題五個字,真大膽，我沒話說了 ,3526,2332,2024-11-20 02:21:26,2024-11-20 22:53:48,0.5226704554981866
孙笑川,9276687931,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d1335402.hCacZTN-_GRqQaBDoz-QEw?t=1698678260,标题5个字,我要上黄牌 ,0,33,2024-11-19 17:05:30,2024-11-20 22:53:48,0.4021813059800935
孙笑川,9278896994,螺蛳粉0412,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ace67275.oz_J8EQsHyETti8GnprSng?t=1669851055,今天你高兴吗？,,0,0,2024-11-20 22:52:59,2024-11-20 22:53:48,0.4886589405197044
孙笑川,9274119437,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ce94f758.xkijEa9KCC0dpxeFIBShNA?t=1730419555,8u们，这个有什么用, ,4667,1026,2024-11-18 08:58:29,2024-11-20 22:53:48,0.5
孙笑川,9278878760,神無仙,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ec8f2f8a.BItDakWwyRiVyjj2yOLFqw?t=1729215467,对不起，这真的很好笑, ,2,4,2024-11-20 22:37:01,2024-11-20 22:53:48,0.1886926365714401
孙笑川,9262347504,qclqclqcL0,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.cd5677ed.32KQ-lFHSi_ayW8EN-z6kA?t=1672710538,一觉醒来天塌了,哪个唐诗换的头像 ,13195,5627,2024-11-10 22:55:45,2024-11-20 22:53:48,0.301731586507731
孙笑川,9277904226,勤奋的是是是是,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.89a53557.nb1NIZy9rOVqAl5XJqFQPQ,本来就厌蠢看到是工疼腥一更嫌弃了,,9,5,2024-11-20 11:50:45,2024-11-20 22:53:48,0.11035084094740544
孙笑川,9273258990,西北利亚鼠鼠,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c9275f69.tnj-FJzcA9N8sGd86IZShg?t=1672385058,没想到黑人男友这么不负责 吧友们帮我想想办法,是这样的，两个月前我交往了一个黑人留学生，人长的高大帅气，性格也比较开朗阳光，一开始是他主动加的我，我同意了，然后这个留学生开始对我各种追求，又是送礼物又是说好话，拒绝了他好几次后，他也不放弃，一直追求我，说会对我一辈子负责，我很受感动，于是就跟他在一起了有一次他带我到酒吧喝酒，期间他一直在劝我喝，我不小心喝多了，醉的不省人事，他去开了间房，把我背过去放到床上，迷迷糊糊我感觉他在动我，因为半醉半醒,677,332,2024-11-17 16:07:03,2024-11-20 22:53:48,0.008591177170122144
孙笑川,9148367978,阿泽要坚强,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ea90dd84.C2kdjHwN2XytI5k28RVigQ?t=1724759618,被群体攻击了,怎么评价 ,17386,10862,2024-08-27 19:51:18,2024-11-20 22:53:48,0.2513431718069121
孙笑川,9278640684,湿气过期,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d7bab709.EpsNczft_7hhYvvrEBdf0w?t=1731522684,狗咋还会上网了呢, ,21,94,2024-11-20 19:39:24,2024-11-20 22:53:48,0.1656221901559165
孙笑川,9278896714,安昌吴彦祖,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.ef6a03cb.4YJRKpodcAMlgradVMbXvQ?t=1699010508,楼栋里的逆天,懒得喷 ,0,0,2024-11-20 22:52:45,2024-11-20 22:53:48,0.26606361116136357
孙笑川,9273224691,黄瓜条小仙女,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f7959545.p1K0Mb0wQz7fB2rjTdjDyA?t=1696508189,碰到大主播舍友咋办捏,鼠鼠是一个普普通通的大学生，原本以为自己可以度过一个平凡的大学生涯，可是天不遂人愿，碰到个极品舍友捏，先介绍一下，这个舍友我就叫他q哥吧，他是留级复读考上的我们学校，也是成功上岸了捏，随着命运的安排，他跟鼠鼠分到了一个宿舍，起初鼠鼠也是非常的友好，想着跟他打好关系呢，可是随着时间推移，q哥也是逐渐暴露出他的抽象。首先呢，q哥刚开始没准备电脑，所以他就喜欢看着左邻右舍的屏幕，有的时候大家也有点难受，就问,317,240,2024-11-17 15:38:55,2024-11-20 22:53:48,0.28248198648278355
孙笑川,9268209986,童心339,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.1a096960.liOjNgkesJTfKAfzikg9xA?t=1731559805,发一下lz上学期间的事，绝对保真,过程包括初中高中大学，真真三合一,786,1225,2024-11-14 12:57:39,2024-11-20 22:53:48,0.2929268265691194
孙笑川,9278874658,小学扛把子nzh,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.73ba6e1f.m9DtmkN298kiIYGURCJJNQ,xdm，这把教学局，分享下在QQ里“可能认识的人”里面加的女生,兄弟们，之前鼠鼠在QQ里面随便翻来翻去的时候，偶然在QQ里面“可能认识的人*里面发现了一个女生，点进去看发现长得很对鼠鼠胃口就加了，然后发现是一个学校的，还是之前我们一个认识的学姐的朋友，就找学姐要了那个女的的wx，之后怎么样听我慢慢讲来 ,5,7,2024-11-20 22:33:35,2024-11-20 22:53:48,0.7947302249340507
孙笑川,9278882163,ok可爱的安东尼,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.fe051ce3.Flw5Bdbgeu0ZMblzOvJt9A,让我感受一下你们的攻击力,码垛，每天累的要死，都来消遣我一下 ,0,1,2024-11-20 22:39:56,2024-11-20 22:53:48,0.5088099797579233
孙笑川,9251281229,善良的开孔机,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.9ad3ea21.tifw2tsG7QAGkKkYGdRVRw,看到很多吧u在分享自己的🌟斤哩,故事背景：上海某小康家庭的了色酒吧舞男大,260,254,2024-11-03 22:32:47,2024-11-20 22:53:48,0.5262549359779269
孙笑川,9258476957,qazwangjingwei,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.8ce478b6.D10hB_YHlGB_cZSteEtAqw?t=1730872487,8U🚪求评价,朋友抖音认识的逆天xxn，让我找8U🚪评价评价 ,4,17,2024-11-08 12:11:28,2024-11-20 22:53:48,0.5698181389420857
孙笑川,9273799767,85ghf,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aec26cf7.9oSJTDj13fdwNEAlL_zUng?t=1538807067,如何评价我爸爸的话,,6281,2358,2024-11-18 00:25:30,2024-11-20 22:53:48,0.6588999313598555
孙笑川,9218354413,AAQCX_,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d651d493.FSG8Otd9x51F0Jq6vyOtEg?t=1700360522,今日份孙笑川,,317,95,2024-10-14 01:07:27,2024-11-20 22:53:48,0.7316548623650876
孙笑川,9277643925,倾雪Snow_,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c09ef095.05l1z6rnBKNg5RHQNRlg5A?t=1649601434,小组作业五个人组里三头巨婴集美,由于怕被集美压死开个贴说 ,1045,461,2024-11-20 09:15:56,2024-11-20 22:53:48,0.3897241157211315
孙笑川,9278204812,wsxxcgtgbb,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d44582c9.EwXP_-Rm0qE7B8o0_2ht-Q?t=1728913012,8U们来赤石了, ,2,3,2024-11-20 15:06:25,2024-11-20 22:53:48,0.566328822203142
孙笑川,9277185939,56134516a,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.526b6597.buWx5o1O_0pRAldZNWVysw?t=1647099126,吧u们，如何评价？, ,18,32,2024-11-19 23:10:54,2024-11-20 22:53:48,0.5677028559277502
孙笑川,9256976705,十世纪伟大的人,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.3e651e6c.b6inNmml1A_2SOu5PxLmQQ?t=1645578862,还要上门槛了，哪来的讨口子,哪怕是🐔都给点大家想看的，你是单纯想要钱呗，几张照片给xcn看的轻哼了 ,2584,824,2024-11-07 13:08:08,2024-11-20 22:53:48,0.11647240986807006
孙笑川,9278894576,天道总司0123,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.327d63f9.Qvit8lcFJB4vqljYGFOqZg?t=1731426062,你怎么不理我了,你是不是累了，关我什么事 你是不是烦我了啊你不是说好爱我一辈子吗,0,3,2024-11-20 22:50:56,2024-11-20 22:53:48,0.27427698834829106
孙笑川,9277368697,勤奋的是是是是,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.89a53557.nb1NIZy9rOVqAl5XJqFQPQ,五年的对比，谁过的不错,,192,31,2024-11-20 02:42:27,2024-11-20 22:53:48,0.5812249761675325
孙笑川,9273816969,超级nicki,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.43232c2b.ag5zz-AdyDKziWC6QJuZYA?t=1675129504,破大防8u们,鼠鼠维持两年的感情就只是朋友 ,226,270,2024-11-18 00:43:52,2024-11-20 22:53:48,0.27365457764964274
孙笑川,9255261657,还会回来吗233,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.b6371b9b.wt87YZzmI6JK9r3H7pAT9g,这两家贴吧卖莆田鞋的大佬哪家ok?,准备上车，不知道买哪家 ,282,649,2024-11-06 11:46:00,2024-11-20 22:53:48,0.5813037659739289
孙笑川,9261852834,孙吧匿名用户,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.d1ea706d.GlKrjtJVi3pQWNQvJml6UA?t=1629092105,不是我干的，都是小吧主干的,目前还不知道具体是谁，正在排查，查出来是谁乱改孙吧头像立即撤职🤛🤛🤛 ,37049,17960,2024-11-10 15:50:18,2024-11-20 22:53:48,0.24529480651445046
孙笑川,9256898297,回复键坏掉了吖,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.5573ca40.AyOtHWuHQnJFVPpfyQG43A?t=1728471454,xxn穿成这样不就是想让我拍下来发孙吧吗？, ,24085,6267,2024-11-07 12:09:13,2024-11-20 22:53:48,0.37127208732696404
孙笑川,8617973759,他们叫我一只狗,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.aa7e3a3e.yQEVDM5V060pThV3Ovj0nA?t=1694805529,刚刚......和高中的英语老师确立关系了,,225299,38297,2023-09-24 23:56:38,2024-11-20 22:53:48,0.1756329976396771
孙笑川,9278896112,peter3ex,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.268b197f.bD7wYedtP-ZvymVr1PEkrQ?t=1692058699,孙吧⭐压抑的人这么多吗,只发了个“会啊”就来私信了，甚至都不怀疑一下 ,0,0,2024-11-20 22:52:13,2024-11-20 22:53:48,0.1565274545054045
孙笑川,9268507658,然然塔菲,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.7455de6b.XFXVOCY_wyh9wMTr_Ubdkg?t=1705638446,刚关注问一下这个吧是干什么的, ,402,692,2024-11-14 16:02:32,2024-11-20 22:53:48,0.1954253638623762
孙笑川,9278732872,anmingquan,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f9d81b67.CtXg73AcF046xU8eWLZwmA,唉，看男娘看多了后看女人立不起来了,,0,7,2024-11-20 20:42:40,2024-11-20 22:53:48,0.3314216473013225
孙笑川,9274244343,然苒燃,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.f8b3662b.g0Ly4lkSqarH7IMp0ailfg?t=1660430623,聪明波刚护食记,楼下开更 ,55,43,2024-11-18 10:19:40,2024-11-20 22:53:48,0.8371211514771515
孙笑川,9277005817,吟心事伤继续,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.477321ae.ijXqjzV6Jg14df2D3Bt7mQ?t=1702266481,我的crush有点抽象,有没有军师教教我这样的女生怎么追 ,4299,1816,2024-11-19 20:41:48,2024-11-20 22:53:48,0.7018875069993659
孙笑川,9278895970,爰你只能这辈子,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.c99b18fe.aW8FJu8v4W5R2hlCJmh20g?t=1631778808,算不算身材不好, ,0,0,2024-11-20 22:52:06,2024-11-20 22:53:48,0.11697966716341435
孙笑川,9186453386,,https://gss0.bdstatic.com/6LZ1dD3d1sgCo2Kml5_Y_D3/sys/portrait/item/tb.1.e513e159.2AM-Ix4xzTl2_nYAD3WtJw?t=1727645526,阁下如何应对呢,,3697,654,2024-09-23 08:06:57,2024-11-20 22:53:48,0.5113410594802956
